"interaction_id","conversation_id","lead_id","campaign_id","timestamp","channel","event_type","agent_id","variant_id","outcome","metadata_json"
"INT00016881","C0002085","L0002085","CMP0004","2025-08-28T23:59:24","Web","call_made","EN-008","VAR00061","positive","{""duration_sec"": 532, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0004""}}"
"INT00016882","C0002086","L0002086","CMP0023","2025-07-13T14:38:29","Social","email_open","EN-014","VAR00062","negative","{""duration_sec"": 622, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016883","C0002086","L0002086","CMP0023","2025-08-02T04:48:27","Call","sms_sent","EN-014","VAR00017","negative","{""duration_sec"": 159, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016884","C0002086","L0002086","CMP0023","2025-08-28T21:36:50","Ads","email_open","EN-002","VAR00033","none","{""duration_sec"": 189, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016885","C0002086","L0002086","CMP0023","2025-08-28T22:35:34","Email","sms_sent","EN-007","VAR00068","negative","{""duration_sec"": 787, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016886","C0002086","L0002086","CMP0023","2025-08-28T22:55:18","Social","email_open","EN-013","VAR00097","negative","{""duration_sec"": 362, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016887","C0002086","L0002086","CMP0023","2025-08-28T23:07:22","Email","email_click","EN-006","VAR00002","positive","{""duration_sec"": 310, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016888","C0002086","L0002086","CMP0023","2025-08-28T23:15:23","Call","email_open","EN-004","VAR00023","none","{""duration_sec"": 597, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016889","C0002086","L0002086","CMP0023","2025-08-28T23:44:20","Web","call_made","EN-011","VAR00007","negative","{""duration_sec"": 642, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016890","C0002086","L0002086","CMP0023","2025-08-28T23:45:27","Web","call_answered","EN-005","VAR00035","negative","{""duration_sec"": 524, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016891","C0002086","L0002086","CMP0023","2025-08-28T23:53:03","Web","sms_reply","EN-001","VAR00032","negative","{""duration_sec"": 52, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0023""}}"
"INT00016892","C0002087","L0002087","CMP0014","2025-08-04T21:23:53","Web","social_comment","EN-015","VAR00097","negative","{""duration_sec"": 795, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016893","C0002087","L0002087","CMP0014","2025-08-05T12:22:32","Ads","social_comment","EN-009","VAR00096","unsubscribe","{""duration_sec"": 99, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016894","C0002087","L0002087","CMP0014","2025-08-26T21:47:12","Call","sms_reply","EN-013","VAR00071","unsubscribe","{""duration_sec"": 712, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016895","C0002087","L0002087","CMP0014","2025-08-28T20:47:54","SMS","sms_sent","EN-014","VAR00090","none","{""duration_sec"": 676, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016896","C0002087","L0002087","CMP0014","2025-08-28T23:55:59","Ads","sms_reply","EN-020","VAR00104","callback_requested","{""duration_sec"": 294, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016897","C0002087","L0002087","CMP0014","2025-08-28T23:56:40","Social","email_sent","EN-002","VAR00041","unsubscribe","{""duration_sec"": 573, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0014""}}"
"INT00016898","C0002088","L0002088","CMP0018","2025-08-19T05:50:37","SMS","email_sent","EN-013","VAR00026","negative","{""duration_sec"": 896, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016899","C0002088","L0002088","CMP0018","2025-08-19T09:21:09","Call","email_click","EN-020","VAR00084","none","{""duration_sec"": 302, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016900","C0002088","L0002088","CMP0018","2025-08-28T03:03:03","Web","email_click","EN-001","VAR00096","none","{""duration_sec"": 624, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016901","C0002088","L0002088","CMP0018","2025-08-28T22:47:20","Web","call_answered","EN-007","VAR00028","none","{""duration_sec"": 52, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016902","C0002088","L0002088","CMP0018","2025-08-28T22:57:20","Call","call_answered","EN-016","VAR00044","negative","{""duration_sec"": 763, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016903","C0002088","L0002088","CMP0018","2025-08-28T23:07:59","SMS","call_made","EN-020","VAR00037","unsubscribe","{""duration_sec"": 642, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0018""}}"
"INT00016904","C0002089","L0002089","CMP0013","2025-08-20T12:05:37","Email","sms_sent","EN-019","VAR00106","callback_requested","{""duration_sec"": 652, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0013""}}"
"INT00016905","C0002089","L0002089","CMP0013","2025-08-23T12:06:25","Social","sms_sent","EN-015","VAR00071","negative","{""duration_sec"": 130, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0013""}}"
"INT00016906","C0002089","L0002089","CMP0013","2025-08-28T22:59:53","Social","sms_sent","EN-008","VAR00061","none","{""duration_sec"": 47, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0013""}}"
"INT00016907","C0002090","L0002090","CMP0017","2025-07-26T15:57:45","Call","email_open","EN-011","VAR00058","none","{""duration_sec"": 335, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016908","C0002090","L0002090","CMP0017","2025-08-02T21:29:56","Web","sms_sent","EN-003","VAR00035","none","{""duration_sec"": 649, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016909","C0002090","L0002090","CMP0017","2025-08-10T05:58:00","Email","email_open","EN-012","VAR00106","callback_requested","{""duration_sec"": 134, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016910","C0002090","L0002090","CMP0017","2025-08-15T16:15:22","Email","email_open","EN-004","VAR00094","callback_requested","{""duration_sec"": 789, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016911","C0002090","L0002090","CMP0017","2025-08-18T10:38:17","SMS","call_answered","EN-015","VAR00009","none","{""duration_sec"": 645, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016912","C0002090","L0002090","CMP0017","2025-08-22T01:08:09","Call","social_comment","EN-007","VAR00095","unsubscribe","{""duration_sec"": 103, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016913","C0002090","L0002090","CMP0017","2025-08-22T01:24:52","Social","email_click","EN-012","VAR00004","negative","{""duration_sec"": 713, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016914","C0002090","L0002090","CMP0017","2025-08-28T11:28:21","Ads","social_comment","EN-019","VAR00018","none","{""duration_sec"": 469, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016915","C0002090","L0002090","CMP0017","2025-08-28T18:15:45","Social","call_made","EN-011","VAR00019","negative","{""duration_sec"": 173, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016916","C0002090","L0002090","CMP0017","2025-08-28T18:28:59","Web","call_made","EN-004","VAR00041","callback_requested","{""duration_sec"": 574, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016917","C0002090","L0002090","CMP0017","2025-08-28T21:11:11","Social","call_made","EN-011","VAR00043","none","{""duration_sec"": 217, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016918","C0002090","L0002090","CMP0017","2025-08-28T22:52:38","Call","email_click","EN-014","VAR00012","callback_requested","{""duration_sec"": 121, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016919","C0002090","L0002090","CMP0017","2025-08-28T23:25:40","Call","sms_reply","EN-012","VAR00008","none","{""duration_sec"": 336, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0017""}}"
"INT00016920","C0002091","L0002091","CMP0010","2025-05-28T22:00:18","SMS","call_answered","EN-009","VAR00091","unsubscribe","{""duration_sec"": 257, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016921","C0002091","L0002091","CMP0010","2025-08-19T01:43:22","Call","site_visit","EN-008","VAR00011","positive","{""duration_sec"": 881, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016922","C0002091","L0002091","CMP0010","2025-08-25T12:02:10","Ads","reply","EN-018","VAR00103","callback_requested","{""duration_sec"": 60, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016923","C0002091","L0002091","CMP0010","2025-08-26T19:04:11","Social","email_click","EN-001","VAR00080","positive","{""duration_sec"": 335, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016924","C0002091","L0002091","CMP0010","2025-08-27T05:56:51","Web","email_sent","EN-001","VAR00101","none","{""duration_sec"": 454, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016925","C0002091","L0002091","CMP0010","2025-08-27T22:23:28","SMS","sms_reply","EN-016","VAR00107","none","{""duration_sec"": 702, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016926","C0002091","L0002091","CMP0010","2025-08-28T01:52:26","Email","sms_sent","EN-011","VAR00088","negative","{""duration_sec"": 283, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016927","C0002091","L0002091","CMP0010","2025-08-28T03:56:54","Call","site_visit","EN-017","VAR00084","positive","{""duration_sec"": 337, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016928","C0002091","L0002091","CMP0010","2025-08-28T17:25:16","Call","sms_sent","EN-017","VAR00035","positive","{""duration_sec"": 373, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016929","C0002091","L0002091","CMP0010","2025-08-28T18:55:54","Call","reply","EN-001","VAR00005","unsubscribe","{""duration_sec"": 176, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0010""}}"
"INT00016930","C0002092","L0002092","CMP0018","2025-08-16T21:17:47","Email","site_visit","EN-010","VAR00005","callback_requested","{""duration_sec"": 806, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016931","C0002092","L0002092","CMP0018","2025-08-20T14:36:39","Social","sms_sent","EN-020","VAR00044","callback_requested","{""duration_sec"": 266, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016932","C0002092","L0002092","CMP0018","2025-08-28T01:32:05","Call","site_visit","EN-007","VAR00057","unsubscribe","{""duration_sec"": 424, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016933","C0002092","L0002092","CMP0018","2025-08-28T23:33:31","Web","sms_reply","EN-017","VAR00027","positive","{""duration_sec"": 538, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016934","C0002092","L0002092","CMP0018","2025-08-28T23:38:22","Ads","sms_sent","EN-005","VAR00051","callback_requested","{""duration_sec"": 9, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016935","C0002092","L0002092","CMP0018","2025-08-28T23:59:43","Email","reply","EN-013","VAR00051","negative","{""duration_sec"": 654, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016936","C0002092","L0002092","CMP0018","2025-08-28T23:59:56","Ads","email_open","EN-005","VAR00064","negative","{""duration_sec"": 293, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016937","C0002092","L0002092","CMP0018","2025-08-28T23:59:57","Social","email_sent","EN-009","VAR00055","unsubscribe","{""duration_sec"": 875, ""utm"": {""source"": ""Partner"", ""campaign"": ""CMP0018""}}"
"INT00016938","C0002093","L0002093","CMP0014","2025-07-29T22:25:46","Email","sms_reply","EN-002","VAR00006","callback_requested","{""duration_sec"": 552, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016939","C0002093","L0002093","CMP0014","2025-08-19T03:54:28","Web","social_comment","EN-008","VAR00057","unsubscribe","{""duration_sec"": 387, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016940","C0002093","L0002093","CMP0014","2025-08-27T16:49:21","Social","sms_sent","EN-007","VAR00066","none","{""duration_sec"": 145, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016941","C0002093","L0002093","CMP0014","2025-08-28T11:46:54","Social","reply","EN-016","VAR00032","none","{""duration_sec"": 147, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016942","C0002093","L0002093","CMP0014","2025-08-28T19:57:34","Call","call_answered","EN-015","VAR00037","negative","{""duration_sec"": 5, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016943","C0002093","L0002093","CMP0014","2025-08-28T21:32:25","Social","reply","EN-005","VAR00071","unsubscribe","{""duration_sec"": 499, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016944","C0002093","L0002093","CMP0014","2025-08-28T23:26:40","Web","social_comment","EN-009","VAR00036","unsubscribe","{""duration_sec"": 410, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016945","C0002093","L0002093","CMP0014","2025-08-28T23:51:16","Email","site_visit","EN-009","VAR00070","negative","{""duration_sec"": 702, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016946","C0002093","L0002093","CMP0014","2025-08-28T23:58:34","SMS","sms_reply","EN-010","VAR00109","negative","{""duration_sec"": 200, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016947","C0002093","L0002093","CMP0014","2025-08-28T23:59:44","Ads","call_answered","EN-017","VAR00040","positive","{""duration_sec"": 7, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016948","C0002093","L0002093","CMP0014","2025-08-28T23:59:59","Email","reply","EN-013","VAR00023","none","{""duration_sec"": 684, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016949","C0002093","L0002093","CMP0014","2025-08-29T00:00:00","Ads","reply","EN-012","VAR00006","negative","{""duration_sec"": 341, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016950","C0002093","L0002093","CMP0014","2025-08-29T00:00:00","Social","site_visit","EN-013","VAR00057","none","{""duration_sec"": 748, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016951","C0002093","L0002093","CMP0014","2025-08-29T00:00:00","Web","site_visit","EN-018","VAR00072","positive","{""duration_sec"": 430, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0014""}}"
"INT00016952","C0002094","L0002094","CMP0027","2025-08-25T06:51:27","SMS","site_visit","EN-001","VAR00047","callback_requested","{""duration_sec"": 135, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016953","C0002094","L0002094","CMP0027","2025-08-26T05:05:28","Email","email_sent","EN-014","VAR00061","callback_requested","{""duration_sec"": 647, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016954","C0002094","L0002094","CMP0027","2025-08-27T10:23:06","Call","social_comment","EN-019","VAR00043","positive","{""duration_sec"": 441, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016955","C0002094","L0002094","CMP0027","2025-08-28T02:08:58","Web","site_visit","EN-011","VAR00005","none","{""duration_sec"": 186, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016956","C0002094","L0002094","CMP0027","2025-08-28T03:33:36","Social","email_click","EN-004","VAR00041","none","{""duration_sec"": 308, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016957","C0002094","L0002094","CMP0027","2025-08-28T12:37:19","Ads","sms_sent","EN-009","VAR00065","none","{""duration_sec"": 678, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016958","C0002094","L0002094","CMP0027","2025-08-28T17:41:02","Social","reply","EN-005","VAR00054","callback_requested","{""duration_sec"": 439, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0027""}}"
"INT00016959","C0002095","L0002095","CMP0022","2025-08-20T12:38:09","Ads","email_click","EN-015","VAR00108","unsubscribe","{""duration_sec"": 488, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016960","C0002095","L0002095","CMP0022","2025-08-25T09:47:04","Web","email_click","EN-007","VAR00063","callback_requested","{""duration_sec"": 693, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016961","C0002095","L0002095","CMP0022","2025-08-27T06:45:21","Call","call_answered","EN-018","VAR00091","unsubscribe","{""duration_sec"": 276, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016962","C0002095","L0002095","CMP0022","2025-08-27T19:53:26","Ads","social_comment","EN-008","VAR00103","callback_requested","{""duration_sec"": 128, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016963","C0002095","L0002095","CMP0022","2025-08-28T19:34:23","Call","email_open","EN-016","VAR00059","unsubscribe","{""duration_sec"": 825, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016964","C0002095","L0002095","CMP0022","2025-08-28T20:15:20","Social","call_answered","EN-015","VAR00063","positive","{""duration_sec"": 375, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016965","C0002095","L0002095","CMP0022","2025-08-28T21:25:25","Email","call_made","EN-019","VAR00080","positive","{""duration_sec"": 683, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016966","C0002095","L0002095","CMP0022","2025-08-28T23:04:33","Ads","sms_sent","EN-018","VAR00045","callback_requested","{""duration_sec"": 278, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
"INT00016967","C0002095","L0002095","CMP0022","2025-08-28T23:25:59","Ads","email_open","EN-005","VAR00108","none","{""duration_sec"": 754, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0022""}}"
